cv_algo	cv_param1	cv_param2	cv_val1	cv_val2	algo	level	mq_cnt	nc_cnt	sample_id	sample_type	best_cluster	best_match	majority_rule
ocsvm	nu	gamma	0.6	0.1	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	0.1	intersect	exact	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	0.1	ocsvm	strain	23	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	0.1	ocsvm	exact	22	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	0.1	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	0.1	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	10000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	100000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	1000000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.6	scale	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	intersect	exact	20	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	ocsvm	strain	18	16	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	ocsvm	exact	17	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-06	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1e-05	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.0001	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.001	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	intersect	exact	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.01	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	intersect	exact	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	ocsvm	strain	23	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	ocsvm	exact	22	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	0.1	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	10000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	100000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	intersect	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	intersect	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	ocsvm	exact	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	1000000.0	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	ocsvm	strain	19	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	ocsvm	exact	18	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.7	scale	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	intersect	strain	21	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	intersect	exact	21	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	ocsvm	strain	19	16	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	ocsvm	exact	18	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-06	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	ocsvm	exact	19	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	1e-05	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	intersect	exact	21	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	ocsvm	exact	19	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.0001	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	intersect	strain	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	intersect	exact	21	20	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	ocsvm	strain	20	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	ocsvm	exact	19	17	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	denovo	strain	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.001	denovo	exact	16	15	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.01	hdbscan	strain	19	19	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
ocsvm	nu	gamma	0.8	0.01	hdbscan	exact	18	18	Gastrointestinal_3	Gastrointestinal	11	Gastrointestinal_2	MR
